2022-02-16T08-23-53,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM
2022-02-18T15-54-16,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM
2022-02-18T16-04-21,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM
2022-02-22T09-09-37,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM
2022-03-03T09-56-49,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/28/2022 12:00:00 AM
2022-03-03T09-56-49,60525,Walmart Pharmacy #1892,02/25/2022 12:00:00 AM,,20,,
2022-03-03T10-04-44,60525,Walmart Pharmacy #1892,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,19,03/02/2022 12:00:00 AM
2022-03-03T10-04-44,60525,Walgreens Store #05670,02/24/2022 12:00:00 AM,02/28/2022 12:00:00 AM,20,20,03/02/2022 12:00:00 AM
2022-03-03T10-04-44,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,60525,Sams Pharmacy #6384,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,60525,Walgreens Store #05670,02/24/2022 12:00:00 AM,02/28/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,60525,Walmart Pharmacy #1892,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,17,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,60525,Sams Pharmacy #6384,20,POINT (-87.867842 41.778716),1760409056,2.44921705307272E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,60525,Walgreens Store #05670,20,POINT (-87.869719 41.816652),1962417105,2.4251002758344E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,60525,Walmart Pharmacy #1892,16,POINT (-87.865009 41.779953),1952328239,2.44921705307275E38,03/11/2022 12:00:00 AM
