2022-02-14T09-23-55,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,20,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,20,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,19,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,19,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,18,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,17,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,16,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,15,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,15,02/21/2022 12:00:00 AM
2022-03-03T09-56-49,28786,Walgreens Store #19219,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,20,20,02/28/2022 12:00:00 AM
2022-03-03T09-56-49,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,14,03/01/2022 12:00:00 AM
2022-03-03T09-56-49,28786,Walmart Pharmacy #1663,02/25/2022 12:00:00 AM,,20,,
2022-03-03T09-56-49,28786,Ingles Pharmacy 023,02/22/2022 12:00:00 AM,02/24/2022 12:00:00 AM,20,20,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,14,03/02/2022 12:00:00 AM
2022-03-03T10-04-44,28786,Walmart Pharmacy #1663,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,20,03/02/2022 12:00:00 AM
2022-03-03T10-04-44,28786,Walgreens Store #19219,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,20,20,03/02/2022 12:00:00 AM
2022-03-03T10-04-44,28786,Ingles Pharmacy 023,02/22/2022 12:00:00 AM,02/24/2022 12:00:00 AM,20,20,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,28786,Ingles Pharmacy 023,02/22/2022 12:00:00 AM,02/24/2022 12:00:00 AM,20,20,03/07/2022 12:00:00 AM
2022-03-08T14-40-56,28786,Walgreens Store #19219,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,20,38,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,28786,Ingles Pharmacy 058,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,13,03/07/2022 12:00:00 AM
2022-03-08T14-40-56,28786,Walmart Pharmacy #1663,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,17,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,28786,Walmart Pharmacy #1663,17,POINT (-83.009223 35.466465),1952328114,2.44921705304717E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,28786,Ingles Pharmacy 058,13,POINT (-83.004151 35.47032),1093228009,2.82007501707178E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,28786,Walgreens Store #19219,38,POINT (-82.988335 35.50133),1366960338,2.42510027565913E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,28786,Ingles Pharmacy 023,20,POINT (-82.986424 35.504067),1528516382,2.82004553878156E38,03/11/2022 12:00:00 AM
