2022-02-16T08-11-48,58072,CHI MERCY HEALTH - VC,,,0,8,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,58072,CHI MERCY HEALTH - VC,,,0,8,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,58072,CHI MERCY HEALTH - VC,12,POINT (-97.994908 46.928492),,2.78573684314104E38,03/11/2022 12:00:00 AM
