2022-02-16T08-11-48,08619,Walmart Pharmacy #5012,,,0,15,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,08619,Walmart Pharmacy #5012,,,0,14,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,08619,Walmart Pharmacy #5012,14,POINT (-74.714777 40.232628),1649628298,2.44921705303469E38,03/11/2022 12:00:00 AM
