2022-02-10T21-04-53,19934-0000,Rite Aid 11190,,,0,5,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,19934-0000,Rite Aid 11190,,,0,5,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,19934-0000,Rite Aid 11190,,,0,5,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,19934-0000,Rite Aid 11190,,,0,5,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,19934-0000,Rite Aid 11190,,,0,5,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,19934,Walgreens Store #15632,20,POINT (-75.536324 39.115769),1699799908,2.42510027564027E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,19934,Rite Aid 11190,5,POINT (-75.53779 39.112632),,2.44684608660007E38,03/11/2022 12:00:00 AM
