2022-03-03T10-04-44,23803-2573,Rite Aid 11299,03/02/2022 12:00:00 AM,,20,,
2022-03-03T10-04-44,23803-6571,Rite Aid 11300,03/02/2022 12:00:00 AM,,20,,
2022-03-08T14-40-56,23803-6571,Rite Aid 11300,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,23803-2573,Rite Aid 11299,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,23803,Rite Aid 11299,20,POINT (-77.432621 37.241065),,2.44684608659541E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,23803,Rite Aid 11300,20,POINT (-77.457882 37.213142),,2.44684608659538E38,03/11/2022 12:00:00 AM
