2022-02-16T18-37-01,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,20,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,19,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,17,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,94544,Walgreens Store #04659,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,19,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,94544,Walgreens Store #02306,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,14,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,94544,Walgreens Store #02306,13,POINT (-122.07681 37.63126),1487669727,2.42510027580294E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,94544,Walgreens Store #04659,19,POINT (-122.0893 37.653139),1942216692,2.42510027582531E38,03/11/2022 12:00:00 AM
