2022-03-08T14-40-56,87144,UNM-SANDOVAL REGIONAL MED CTR,03/07/2022 12:00:00 AM,,48,,
2022-03-16T18-51-35,87144,UNM-SANDOVAL REGIONAL MED CTR,48,POINT (-106.677003 35.307351),,2.78574E+38,03/10/2022 12:00:00 AM
