2022-03-08T14-40-56,39744,NMMC Eupora,03/01/2022 12:00:00 AM,03/03/2022 12:00:00 AM,24,24,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,39744,NMMC Eupora,24,POINT (-89.26652 33.534753),,2.82108E+38,03/08/2022 12:00:00 AM
