2022-02-10T21-04-53,61701,OSF ST JOSEPH MEDICAL CENTER,,,0,22,02/09/2022 12:00:00 AM
2022-02-14T09-23-55,61701,OSF ST JOSEPH MEDICAL CENTER,,,0,22,02/10/2022 12:00:00 AM
2022-02-15T10-17-36,61701,OSF ST JOSEPH MEDICAL CENTER,,,0,22,02/10/2022 12:00:00 AM
2022-02-16T08-11-48,61701,OSF ST JOSEPH MEDICAL CENTER,,,0,22,02/10/2022 12:00:00 AM
2022-02-16T08-23-53,61701,OSF ST JOSEPH MEDICAL CENTER,,,0,21,02/14/2022 12:00:00 AM
2022-03-16T18-51-35,61701,OSF ST JOSEPH MEDICAL CENTER,72,POINT (-88.95484 40.480114),1619916806,2.78565E+38,03/11/2022 12:00:00 AM
