2022-03-08T14-40-56,77026,LBJ INFUSION CENTER,03/03/2022 12:00:00 AM,03/08/2022 12:00:00 AM,48,24,03/03/2022 12:00:00 AM
2022-03-16T18-51-35,77026,LBJ INFUSION CENTER,72,POINT (-95.311991 29.813348),,2.87407E+38,03/08/2022 12:00:00 AM
