2022-03-08T14-40-56,68803,CHI ST FRANCIS GRAND ISLAND,03/07/2022 12:00:00 AM,,24,,
2022-03-16T18-51-35,68803,CHI ST FRANCIS GRAND ISLAND,69,POINT (-98.370826 40.924262),1265449201,2.78574E+38,03/11/2022 12:00:00 AM
