2022-03-08T14-40-56,60415,Affiliated Oncologists LLC,03/03/2022 12:00:00 AM,03/08/2022 12:00:00 AM,48,,
2022-03-16T18-51-35,60415,Affiliated Oncologists LLC,48,POINT (-87.795819 41.69931),1225314362,2.88888E+38,03/08/2022 12:00:00 AM
