2022-02-16T08-23-53,43551,Omnicare of Northwest Ohio #48321,02/11/2022 12:00:00 AM,,0,8,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,43551,Omnicare of Northwest Ohio #48321,8,POINT (-83.539885 41.561761),1629180906,2.53794E+38,03/10/2022 12:00:00 AM
