2022-03-08T14-40-56,39074,LACKEY MEMORIAL HOSPITAL,03/01/2022 12:00:00 AM,03/03/2022 12:00:00 AM,24,12,03/07/2022 12:00:00 AM
2022-03-16T18-51-35,39074,LACKEY MEMORIAL HOSPITAL,24,POINT (-89.470962 32.36601),,2.78574E+38,03/11/2022 12:00:00 AM
