2022-03-03T09-56-49,72087,EAST GATE PHARMACY - LONSDALE,02/28/2022 12:00:00 AM,,24,,
2022-03-03T10-04-44,72087,EAST GATE PHARMACY - LONSDALE,02/28/2022 12:00:00 AM,,24,,
2022-03-08T14-40-56,72087,EAST GATE PHARMACY - LONSDALE,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,24,24,03/07/2022 12:00:00 AM
2022-03-16T18-51-35,72087,EAST GATE PHARMACY - LONSDALE,24,POINT (-92.853409 34.621154),,2.78574E+38,03/07/2022 12:00:00 AM
