2022-02-10T21-04-53,11042,Monter Cancer Center,,,0,102,01/31/2022 12:00:00 AM
2022-02-14T09-23-55,11042,Monter Cancer Center,,,0,69,02/10/2022 12:00:00 AM
2022-02-15T10-17-36,11042,Monter Cancer Center,,,0,69,02/10/2022 12:00:00 AM
2022-02-16T08-11-48,11042,Monter Cancer Center,,,0,69,02/10/2022 12:00:00 AM
2022-02-16T08-23-53,11042,Monter Cancer Center,,,0,69,02/10/2022 12:00:00 AM
2022-03-16T18-51-35,11042,Monter Cancer Center,96,POINT (-73.704207 40.756012),,2.78574E+38,03/09/2022 12:00:00 AM
