2022-02-10T21-04-53,48708,MCLAREN BAY REGION,,,0,113,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,48708,MCLAREN BAY REGION,,,0,113,02/10/2022 12:00:00 AM
2022-02-15T10-17-36,48708,MCLAREN BAY REGION,,,0,113,02/10/2022 12:00:00 AM
2022-02-16T08-11-48,48708,MCLAREN BAY REGION,,,0,113,02/10/2022 12:00:00 AM
2022-02-16T08-23-53,48708,MCLAREN BAY REGION,,,0,113,02/10/2022 12:00:00 AM
2022-03-16T18-51-35,48708,MCLAREN BAY REGION,90,POINT (-83.868472 43.589393),,2.78574E+38,03/08/2022 12:00:00 AM
