2022-03-03T10-04-44,54220,HOLY FAMILY MEMORIAL - COVID,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,72,72,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,54220,HOLY FAMILY MEMORIAL - COVID,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,72,72,03/06/2022 12:00:00 AM
2022-03-16T18-51-35,54220,HOLY FAMILY MEMORIAL - COVID,72,POINT (-87.67694 44.094432),1477676971,2.78574E+38,03/11/2022 12:00:00 AM
