2022-03-08T14-40-56,90230,"IV League, Inc",02/25/2022 12:00:00 AM,03/02/2022 12:00:00 AM,24,12,03/03/2022 12:00:00 AM
2022-03-16T18-51-35,90230,"IV League, Inc",12,POINT (-118.387352 33.98559),,2.88251E+38,03/10/2022 12:00:00 AM
