2022-03-03T09-56-49,21093,Neurorehabilitation Institute,02/25/2022 12:00:00 AM,,24,,
2022-03-03T10-04-44,21093,Neurorehabilitation Institute,02/25/2022 12:00:00 AM,,24,24,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,21093,Neurorehabilitation Institute,03/03/2022 12:00:00 AM,03/08/2022 12:00:00 AM,48,24,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,21093,Neurorehabilitation Institute,48,POINT (-76.615416 39.418239),1881741775,2.87943E+38,03/10/2022 12:00:00 AM
